Age,Attrition,BusinessTravel,DailyRate,Department_x,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole_x,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Name,Department_y,JobRole_y,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility
51,No,Travel_Rarely,632,Sales,21,4,Marketing,1,120,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,0,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,Inaaya  Sha,Finance,Accountant,81,80.86,75.29,3.3,79.25,40,4.2,29,No
30,No,Travel_Rarely,1334,Sales,4,2,Medical,1,121,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Aniruddh Mangal,Sales,Account Manager,97,83.83,82.95,5.0,82.2,53,4.7,29,Yes
46,No,Travel_Frequently,638,Research & Development,1,3,Medical,1,124,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,Divyansh Chandran,HR,Recruitment Specialist,93,89.27,77.43,3.9,80.2,41,3.4,30,No
32,No,Travel_Rarely,1093,Sales,6,4,Medical,1,125,2,Male,87,3,2,Sales Executive,3,Single,5010,24301,1,Y,No,16,3,1,80,0,12,0,3,11,8,5,7,Trisha Dara,HR,Employee Relations,65,61.39,88.39,4.8,99.38,35,5.0,2,No
54,No,Travel_Rarely,1217,Research & Development,2,4,Technical Degree,1,126,1,Female,60,3,3,Research Director,3,Married,13549,24001,9,Y,No,12,3,1,80,1,16,5,1,4,3,0,3,Mishti Ravi,Finance,Accountant,87,84.58,97.31,4.6,74.96,52,4.4,6,Yes
24,No,Travel_Rarely,1353,Sales,3,2,Other,1,128,1,Female,33,3,2,Sales Executive,3,Married,4999,17519,0,Y,No,21,4,1,80,1,4,2,2,3,2,0,2,Neysa Chawla,Marketing,Content Strategist,67,89.39,87.22,4.2,97.04,41,3.0,30,No
28,No,Non-Travel,120,Sales,4,3,Medical,1,129,2,Male,43,3,2,Sales Executive,3,Married,4221,8863,1,Y,No,15,3,2,80,0,5,3,4,5,4,0,4,Nirvaan Bali,IT,Cybersecurity Specialist,71,74.32,89.62,4.1,87.45,53,3.7,22,No
58,No,Travel_Rarely,682,Sales,10,4,Medical,1,131,4,Male,37,3,4,Sales Executive,3,Single,13872,24409,0,Y,No,13,3,3,80,0,38,1,2,37,10,1,8,Divit Bhalla,IT,Software Engineer,73,94.09,84.21,3.6,74.29,52,4.0,5,No
44,No,Non-Travel,489,Research & Development,23,3,Medical,1,132,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,Y,No,12,3,3,80,1,17,3,4,3,2,1,2,Purab Srinivas,Marketing,Content Strategist,70,83.44,92.82,4.5,80.9,39,3.2,9,No
37,Yes,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,133,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Y,Yes,22,4,4,80,0,7,3,3,3,2,0,2,Vihaan Goda,IT,Software Engineer,95,66.14,93.46,3.3,92.86,35,4.0,20,No
32,No,Travel_Rarely,827,Research & Development,1,1,Life Sciences,1,134,4,Male,71,3,1,Research Scientist,1,Single,2956,15178,1,Y,No,13,3,4,80,0,1,2,3,1,0,0,0,Indrans Bal,HR,Recruitment Specialist,69,88.67,96.95,3.4,78.69,39,3.5,10,No
20,Yes,Travel_Frequently,871,Research & Development,6,3,Life Sciences,1,137,4,Female,66,2,1,Laboratory Technician,4,Single,2926,19783,1,Y,Yes,18,3,2,80,0,1,5,3,1,0,1,0,Raunak Kothari,Finance,Auditor,51,67.04,88.21,3.3,70.57,40,3.4,9,No
34,No,Travel_Rarely,665,Research & Development,6,4,Other,1,138,1,Female,41,3,2,Research Scientist,3,Single,4809,12482,1,Y,No,14,3,3,80,0,16,3,3,16,13,2,10,Yasmin Rastogi,Marketing,SEO Specialist,74,74.62,87.29,4.7,78.31,53,4.4,9,No
37,No,Non-Travel,1040,Research & Development,2,2,Life Sciences,1,139,3,Male,100,2,2,Healthcare Representative,4,Divorced,5163,15850,5,Y,No,14,3,4,80,1,17,2,4,1,0,0,0,Manikya Choudhary,Sales,Account Manager,89,66.98,79.44,4.1,93.99,49,4.9,25,Yes
59,No,Non-Travel,1420,Human Resources,2,4,Human Resources,1,140,3,Female,32,2,5,Manager,4,Married,18844,21922,9,Y,No,21,4,4,80,1,30,3,3,3,2,2,2,Raunak Sodhi,Finance,Accountant,55,63.76,78.07,4.4,96.11,43,3.3,29,No
50,No,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,141,1,Female,73,3,5,Research Director,2,Married,18172,9755,3,Y,Yes,19,3,1,80,0,28,1,2,8,3,0,7,Ivan Mallick,Marketing,SEO Specialist,100,77.85,98.96,4.9,99.4,54,4.4,28,Yes
25,Yes,Travel_Rarely,240,Sales,5,3,Marketing,1,142,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Y,Yes,11,3,4,80,0,6,1,3,6,4,0,3,Damini Bala,Marketing,Marketing Executive,53,91.27,92.06,4.3,73.77,49,4.7,27,No
25,No,Travel_Rarely,1280,Research & Development,7,1,Medical,1,143,4,Male,64,2,1,Research Scientist,4,Married,2889,26897,1,Y,No,11,3,3,80,2,2,2,3,2,2,2,1,Samar Sanghvi,IT,Software Engineer,85,89.12,99.83,4.3,89.43,39,3.6,27,No
22,No,Travel_Rarely,534,Research & Development,15,3,Medical,1,144,2,Female,59,3,1,Laboratory Technician,4,Single,2871,23785,1,Y,No,15,3,3,80,0,1,5,3,0,0,0,0,Keya Brar,Marketing,Marketing Executive,95,81.37,88.09,4.2,81.42,50,3.4,20,No
51,No,Travel_Frequently,1456,Research & Development,1,4,Medical,1,145,1,Female,30,2,3,Healthcare Representative,1,Single,7484,25796,3,Y,No,20,4,3,80,0,23,1,2,13,12,12,8,Divit Ravel,Finance,Accountant,80,93.92,96.33,4.0,79.26,35,5.0,24,No
34,Yes,Travel_Frequently,658,Research & Development,7,3,Life Sciences,1,147,1,Male,66,1,2,Laboratory Technician,3,Single,6074,22887,1,Y,Yes,24,4,4,80,0,9,3,3,9,7,0,6,Ela Gole,Sales,Sales Executive,89,68.59,93.37,3.6,88.01,42,4.0,29,No
54,No,Non-Travel,142,Human Resources,26,3,Human Resources,1,148,4,Female,30,4,4,Manager,4,Single,17328,13871,2,Y,Yes,12,3,3,80,0,23,3,3,5,3,4,4,Dhruv Bali,IT,Data Analyst,78,64.88,75.76,4.0,82.66,36,4.1,25,No
24,No,Travel_Rarely,1127,Research & Development,18,1,Life Sciences,1,150,2,Male,52,3,1,Laboratory Technician,3,Married,2774,13257,0,Y,No,12,3,3,80,1,6,2,3,5,3,1,2,Jivin Lanka,HR,Employee Relations,87,72.71,91.81,3.2,70.53,37,4.3,18,Yes
34,No,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,1,151,3,Female,45,2,2,Research Scientist,2,Divorced,4505,15000,6,Y,No,15,3,3,80,1,12,3,3,1,0,0,0,Lavanya Sengupta,Sales,Business Development,69,68.51,99.85,4.0,82.67,49,4.8,23,No
37,No,Travel_Rarely,1189,Sales,3,3,Life Sciences,1,152,3,Male,87,3,3,Sales Executive,4,Single,7428,14506,2,Y,No,12,3,1,80,0,12,3,3,5,3,1,3,Vidur Vala,Marketing,Marketing Executive,63,72.34,91.38,3.3,92.85,40,4.5,10,No
34,No,Travel_Rarely,1354,Research & Development,5,3,Medical,1,153,3,Female,45,2,3,Manager,1,Single,11631,5615,2,Y,No,12,3,4,80,0,14,6,3,11,10,5,8,Anahita Wadhwa,HR,Employee Relations,68,88.79,98.65,4.8,82.72,36,4.9,30,No
36,No,Travel_Frequently,1467,Sales,11,2,Technical Degree,1,154,2,Female,92,3,3,Sales Executive,4,Married,9738,22952,0,Y,No,14,3,3,80,1,10,6,3,9,7,2,8,Advika Grewal,Finance,Financial Analyst,60,74.86,80.45,3.9,81.33,46,3.7,29,No
36,No,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,155,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,2561,5,Y,No,22,4,1,80,1,7,2,3,1,0,0,0,Ojas Halder,Finance,Accountant,61,66.01,93.02,4.3,93.13,48,3.8,10,No
43,No,Travel_Frequently,394,Sales,26,2,Life Sciences,1,158,3,Male,92,3,4,Manager,4,Married,16959,19494,1,Y,Yes,12,3,4,80,2,25,3,4,25,12,4,12,Suhana Deep,Marketing,Content Strategist,82,91.11,87.16,4.9,97.63,39,4.3,3,No
30,No,Travel_Frequently,1312,Research & Development,23,3,Life Sciences,1,159,1,Male,96,1,1,Research Scientist,3,Divorced,2613,22310,1,Y,No,25,4,3,80,3,10,2,2,10,7,0,9,Hazel Subramanian,HR,Employee Relations,77,83.47,77.45,3.5,95.55,51,4.4,15,No
33,No,Non-Travel,750,Sales,22,2,Marketing,1,160,3,Male,95,3,2,Sales Executive,2,Married,6146,15480,0,Y,No,13,3,1,80,1,8,2,4,7,7,0,7,Mishti Gaba,Marketing,SEO Specialist,59,62.49,78.74,3.5,89.19,35,4.9,4,No
56,Yes,Travel_Rarely,441,Research & Development,14,4,Life Sciences,1,161,2,Female,72,3,1,Research Scientist,2,Married,4963,4510,9,Y,Yes,18,3,1,80,3,7,2,3,5,4,4,3,Dhanush Shukla,Finance,Auditor,87,82.84,83.2,4.3,75.63,49,4.4,10,Yes
51,No,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,162,1,Male,51,3,5,Research Director,3,Single,19537,6462,7,Y,No,13,3,3,80,0,23,5,3,20,18,15,15,Veer Bhasin,Sales,Business Development,88,63.61,84.95,4.9,89.8,41,4.5,28,Yes
31,Yes,Travel_Rarely,249,Sales,6,4,Life Sciences,1,163,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7,Lakshit Rout,Finance,Financial Analyst,63,89.11,82.6,4.9,96.99,45,4.6,5,No
26,No,Travel_Rarely,841,Research & Development,6,3,Other,1,164,3,Female,46,2,1,Research Scientist,2,Married,2368,23300,1,Y,No,19,3,3,80,0,5,3,2,5,4,4,3,Kashvi Chana,Sales,Sales Executive,80,73.94,83.52,4.2,85.29,43,3.7,4,No
58,Yes,Travel_Rarely,147,Research & Development,23,4,Medical,1,165,4,Female,94,3,3,Healthcare Representative,4,Married,10312,3465,1,Y,No,12,3,4,80,1,40,3,2,40,10,15,6,Samarth Varughese,HR,Recruitment Specialist,91,84.47,89.53,4.5,86.93,44,4.7,11,Yes
19,Yes,Travel_Rarely,528,Sales,22,1,Marketing,1,167,4,Male,50,3,1,Sales Representative,3,Single,1675,26820,1,Y,Yes,19,3,4,80,0,0,2,2,0,0,0,0,Arhaan Raman,Marketing,Marketing Executive,82,85.32,84.22,4.3,98.69,55,3.6,23,No
22,No,Travel_Rarely,594,Research & Development,2,1,Technical Degree,1,169,3,Male,100,3,1,Laboratory Technician,4,Married,2523,19299,0,Y,No,14,3,3,80,1,3,2,3,2,1,2,1,Eshani Soman,IT,Data Analyst,76,72.37,80.74,3.7,96.2,53,4.2,0,No
49,No,Travel_Rarely,470,Research & Development,20,4,Medical,1,170,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5549,1,Y,No,14,3,3,80,0,16,2,2,15,11,5,11,Nakul Madan,HR,HR Manager,83,61.97,93.79,4.2,86.91,53,3.0,26,No
43,No,Travel_Frequently,957,Research & Development,28,3,Medical,1,171,2,Female,72,4,1,Research Scientist,3,Single,4739,16090,4,Y,No,12,3,4,80,0,18,2,3,3,2,1,2,Aradhya Handa,Sales,Business Development,94,70.22,81.05,4.1,98.95,41,3.3,16,No
50,No,Travel_Frequently,809,Sales,12,3,Marketing,1,174,3,Female,77,3,3,Sales Executive,4,Single,9208,6645,4,Y,No,11,3,4,80,0,16,3,3,2,2,2,1,Mishti Sarin,HR,Employee Relations,55,61.91,96.05,3.5,95.43,52,4.1,6,No
31,Yes,Travel_Rarely,542,Sales,20,3,Life Sciences,1,175,2,Female,71,1,2,Sales Executive,3,Married,4559,24788,3,Y,Yes,11,3,3,80,1,4,2,3,2,2,2,2,Zoya Som,HR,Employee Relations,70,64.93,99.55,4.9,74.63,37,3.8,4,No
41,No,Travel_Rarely,802,Sales,9,1,Life Sciences,1,176,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7,Mannat Bakshi,Finance,Financial Analyst,57,64.03,83.62,3.6,73.33,52,3.7,29,No
26,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,1,177,3,Female,61,3,1,Human Resources,3,Married,2942,8916,1,Y,No,23,4,4,80,1,8,3,3,8,7,5,7,Keya Butala,Finance,Accountant,68,69.35,81.57,4.6,93.75,45,4.9,14,No
36,No,Travel_Rarely,216,Research & Development,6,2,Medical,1,178,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,2819,6,Y,No,20,4,4,80,2,7,0,3,3,2,0,1,Alia Sawhney,IT,Data Analyst,64,66.32,93.61,4.5,70.27,52,4.4,2,No
51,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,179,1,Male,53,1,3,Manufacturing Director,4,Single,10650,25150,2,Y,No,15,3,4,80,0,18,2,3,4,2,0,3,Vritika Khalsa,Marketing,Content Strategist,96,71.52,80.62,4.1,83.72,37,3.2,30,No
39,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,182,4,Female,47,2,2,Sales Executive,3,Married,5902,14590,4,Y,No,14,3,3,80,1,17,1,4,15,11,5,9,Neelofar Keer,Sales,Account Manager,87,93.59,76.5,4.0,86.67,50,4.0,29,No
25,No,Travel_Rarely,959,Sales,28,3,Life Sciences,1,183,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,Y,No,18,3,4,80,0,6,3,3,2,2,2,2,Divyansh Kaur,Marketing,SEO Specialist,85,70.61,78.81,4.7,92.78,51,3.6,10,No
30,No,Travel_Rarely,1240,Human Resources,9,3,Human Resources,1,184,3,Male,48,3,2,Human Resources,4,Married,6347,13982,0,Y,Yes,19,3,4,80,0,12,2,1,11,9,4,7,Abram Mane,Finance,Accountant,73,92.29,93.66,3.9,81.26,38,3.8,27,No
32,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,1,190,1,Female,41,3,1,Laboratory Technician,1,Single,4200,10224,7,Y,No,22,4,1,80,0,10,2,4,5,4,0,4,Gatik Guha,Marketing,Content Strategist,86,62.94,86.0,4.1,93.43,52,4.9,8,Yes
45,No,Travel_Rarely,1316,Research & Development,29,3,Medical,1,192,3,Male,83,3,1,Research Scientist,4,Single,3452,9752,5,Y,No,13,3,2,80,0,9,2,2,6,5,0,3,Dharmajan Kalita,HR,Recruitment Specialist,96,69.58,92.53,4.9,93.79,41,4.6,2,Yes
38,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,193,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2,Riya Dani,Marketing,Marketing Executive,74,94.91,91.43,4.7,73.81,54,4.0,9,No
30,No,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,194,1,Female,75,3,1,Research Scientist,3,Single,2632,23910,1,Y,No,14,3,3,80,0,5,4,2,5,4,0,4,Nitara Sarma,Marketing,Marketing Executive,84,91.62,85.68,4.4,78.13,48,4.0,29,No
32,No,Travel_Frequently,689,Sales,9,2,Medical,1,195,4,Male,35,1,2,Sales Executive,4,Divorced,4668,22812,0,Y,No,17,3,4,80,3,9,2,4,8,7,0,7,Kimaya Ghosh,IT,Software Engineer,89,61.94,82.49,3.2,95.06,44,3.5,16,No
30,No,Travel_Rarely,201,Research & Development,5,3,Technical Degree,1,197,4,Female,84,3,1,Research Scientist,1,Divorced,3204,10415,5,Y,No,14,3,4,80,1,8,3,3,3,2,2,2,Purab Bhargava,Finance,Auditor,86,78.38,92.79,4.1,76.69,46,4.4,16,Yes
30,No,Travel_Rarely,1427,Research & Development,2,1,Medical,1,198,2,Male,35,2,1,Laboratory Technician,4,Single,2720,11162,0,Y,No,13,3,4,80,0,6,3,3,5,3,1,2,Manikya Wable,Sales,Account Manager,55,74.28,95.73,4.4,76.67,49,3.9,3,No
41,No,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,199,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,Adah Solanki,Finance,Accountant,73,92.89,91.11,4.2,96.42,38,4.8,29,No
41,No,Travel_Rarely,933,Research & Development,9,4,Life Sciences,1,200,3,Male,94,3,1,Laboratory Technician,1,Married,2238,6961,2,Y,No,21,4,4,80,1,7,2,3,5,0,1,4,Purab Chhabra,Sales,Business Development,66,87.5,83.23,3.3,99.73,36,4.0,10,No
19,No,Travel_Rarely,1181,Research & Development,3,1,Medical,1,201,2,Female,79,3,1,Laboratory Technician,2,Single,1483,16102,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0,Samar Raju,Finance,Accountant,99,62.15,97.44,3.1,73.27,46,4.2,4,Yes
40,No,Travel_Frequently,1395,Research & Development,26,3,Medical,1,202,2,Female,54,3,2,Research Scientist,2,Divorced,5605,8504,1,Y,No,11,3,1,80,1,20,2,3,20,7,2,13,Ojas Kannan,Sales,Sales Executive,79,90.67,99.21,5.0,96.12,49,4.8,0,No
35,No,Travel_Rarely,662,Sales,1,5,Marketing,1,204,3,Male,94,3,3,Sales Executive,2,Married,7295,11439,1,Y,No,13,3,1,80,2,10,3,3,10,8,0,6,Sara Vala,HR,Employee Relations,80,75.41,84.97,4.7,71.11,41,3.9,18,No
53,No,Travel_Rarely,1436,Sales,6,2,Marketing,1,205,2,Male,34,3,2,Sales Representative,3,Married,2306,16047,2,Y,Yes,20,4,4,80,1,13,3,1,7,7,4,5,Hrishita Bala,Finance,Financial Analyst,71,68.2,95.9,4.5,72.63,49,3.1,26,No
45,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,1,206,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15,Inaaya  Kurian,Sales,Business Development,57,73.85,95.95,4.1,73.03,55,4.1,7,No
32,No,Travel_Frequently,967,Sales,8,3,Marketing,1,207,2,Female,43,3,3,Sales Executive,4,Single,8998,15589,1,Y,No,14,3,4,80,0,9,2,3,9,8,3,7,Akarsh De,Finance,Accountant,77,85.94,96.56,4.6,77.14,50,4.1,10,No
29,No,Non-Travel,1496,Research & Development,1,1,Technical Degree,1,208,4,Male,41,3,2,Manufacturing Director,3,Married,4319,26283,1,Y,No,13,3,1,80,1,10,1,3,10,7,0,9,Jivika Sant,Finance,Accountant,75,93.96,95.16,3.2,72.88,45,3.5,14,No
51,No,Travel_Rarely,1169,Research & Development,7,4,Medical,1,211,2,Male,34,2,2,Manufacturing Director,3,Married,6132,13983,2,Y,No,17,3,3,80,0,10,2,3,1,0,0,0,Ivana Viswanathan,HR,HR Manager,95,87.78,98.1,4.2,91.24,45,3.9,6,No
58,No,Travel_Rarely,1145,Research & Development,9,3,Medical,1,214,2,Female,75,2,1,Research Scientist,2,Married,3346,11873,4,Y,Yes,20,4,2,80,1,9,3,2,1,0,0,0,Adah Sarraf,Marketing,Content Strategist,98,77.83,90.06,3.8,70.22,41,4.9,18,Yes
40,No,Travel_Rarely,630,Sales,4,4,Marketing,1,215,3,Male,67,2,3,Sales Executive,4,Married,10855,8552,7,Y,No,11,3,1,80,1,15,2,2,12,11,2,11,Veer Kumar,IT,Cybersecurity Specialist,59,70.8,92.99,4.9,95.76,37,4.4,28,No
34,No,Travel_Frequently,303,Sales,2,4,Marketing,1,216,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,Y,No,18,3,4,80,1,6,3,3,4,3,1,2,Aayush Kibe,HR,HR Manager,91,88.79,99.39,4.0,88.02,47,5.0,1,Yes
22,No,Travel_Rarely,1256,Research & Development,19,1,Medical,1,217,3,Male,80,3,1,Research Scientist,4,Married,2323,11992,1,Y,No,24,4,1,80,2,2,6,3,2,2,2,2,Miraya Dayal,Sales,Account Manager,60,71.84,99.47,3.7,76.83,50,4.4,1,No
27,No,Non-Travel,691,Research & Development,9,3,Medical,1,218,4,Male,57,3,1,Research Scientist,2,Divorced,2024,5970,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2,Stuvan Verma,HR,HR Manager,91,62.38,92.08,3.1,93.77,42,4.7,23,Yes
28,No,Travel_Rarely,440,Research & Development,21,3,Medical,1,221,3,Male,42,3,1,Research Scientist,4,Married,2713,6672,1,Y,No,11,3,3,80,1,5,2,1,5,2,0,2,Vihaan Varghese,HR,Employee Relations,86,75.24,89.7,3.9,94.16,37,4.5,8,Yes
57,No,Travel_Rarely,334,Research & Development,24,2,Life Sciences,1,223,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439,23402,3,Y,Yes,16,3,2,80,1,12,2,1,5,3,1,4,Lagan Bajwa,Sales,Sales Executive,72,74.95,86.63,3.0,88.1,50,3.3,22,No
27,No,Non-Travel,1450,Research & Development,3,3,Medical,1,224,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Y,Yes,15,3,4,80,1,1,2,2,1,1,0,1,Aradhya Chaudhuri,HR,Employee Relations,77,73.91,90.22,3.6,77.5,37,4.4,12,No
50,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,1,226,3,Female,53,3,5,Manager,2,Single,19926,17053,3,Y,No,15,3,2,80,0,21,5,3,5,4,4,4,Divit Rajagopal,Marketing,SEO Specialist,66,84.67,79.1,3.8,71.76,43,3.8,6,No
41,No,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,227,1,Male,56,3,1,Research Scientist,3,Divorced,2451,4609,4,Y,No,12,3,1,80,1,13,2,3,9,8,1,8,Alia Balasubramanian,Sales,Business Development,67,84.77,98.68,3.3,93.06,37,4.4,24,No
30,No,Travel_Rarely,1339,Sales,5,3,Life Sciences,1,228,2,Female,41,3,3,Sales Executive,4,Married,9419,8053,2,Y,No,12,3,3,80,1,12,2,3,10,9,7,4,Dhruv Babu,HR,Recruitment Specialist,91,90.55,79.89,4.4,84.26,40,4.5,24,Yes
38,No,Travel_Rarely,702,Sales,1,4,Life Sciences,1,230,1,Female,59,2,2,Sales Executive,4,Single,8686,12930,4,Y,No,22,4,3,80,0,12,2,4,8,3,0,7,Aayush Dar,IT,Cybersecurity Specialist,70,70.15,81.4,4.3,71.92,48,3.1,15,No
32,No,Travel_Rarely,120,Research & Development,6,5,Life Sciences,1,231,3,Male,43,3,1,Research Scientist,3,Single,3038,12430,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4,Nayantara Edwin,Finance,Financial Analyst,74,84.51,82.61,3.7,99.65,38,4.0,18,No
27,No,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,1,233,3,Male,51,3,1,Research Scientist,2,Married,3058,13364,0,Y,Yes,16,3,4,80,1,6,3,2,5,2,1,1,Rasha Kothari,IT,Software Engineer,77,92.74,82.77,5.0,94.58,55,3.7,28,No
19,Yes,Travel_Frequently,602,Sales,1,1,Technical Degree,1,235,3,Female,100,1,1,Sales Representative,1,Single,2325,20989,0,Y,No,21,4,1,80,0,1,5,4,0,0,0,0,Mohanlal Kunda,Sales,Account Manager,67,71.01,80.16,3.0,79.62,51,3.1,8,No
36,No,Travel_Frequently,1480,Research & Development,3,2,Medical,1,238,4,Male,30,3,1,Laboratory Technician,2,Single,2088,15062,4,Y,No,12,3,3,80,0,13,3,2,8,7,7,2,Misha Bhargava,HR,HR Manager,70,61.26,99.12,3.7,94.03,51,3.9,0,No
30,No,Non-Travel,111,Research & Development,9,3,Medical,1,239,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072,11012,1,Y,No,11,3,3,80,2,12,4,3,12,9,6,10,Ishita Varma,Sales,Business Development,55,65.55,85.32,4.4,83.68,53,4.2,6,No
45,No,Travel_Rarely,1268,Sales,4,2,Life Sciences,1,240,3,Female,30,3,2,Sales Executive,1,Divorced,5006,6319,4,Y,Yes,11,3,1,80,1,9,3,4,5,4,0,3,Amani Gill,Finance,Accountant,98,86.44,97.96,4.4,70.79,36,3.4,28,No
56,No,Travel_Rarely,713,Research & Development,8,3,Life Sciences,1,241,3,Female,67,3,1,Research Scientist,1,Divorced,4257,13939,4,Y,Yes,18,3,3,80,1,19,3,3,2,2,2,2,Nayantara Bir,Sales,Account Manager,55,92.89,83.0,4.2,77.92,54,3.3,23,No
33,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,1,242,3,Male,90,3,1,Research Scientist,4,Single,2500,10515,0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2,Rhea Gole,IT,Software Engineer,70,61.26,85.76,3.9,80.92,41,4.2,4,No
19,Yes,Travel_Rarely,303,Research & Development,2,3,Life Sciences,1,243,2,Male,47,2,1,Laboratory Technician,4,Single,1102,9241,1,Y,No,22,4,3,80,0,1,3,2,1,0,1,0,Krish Bali,IT,Data Analyst,52,86.9,88.68,4.1,88.65,48,3.5,10,No
46,No,Travel_Rarely,526,Sales,1,2,Marketing,1,244,2,Female,92,3,3,Sales Executive,1,Divorced,10453,2137,1,Y,No,25,4,3,80,3,24,2,3,24,13,15,7,Nitya Mangal,IT,Software Engineer,92,72.41,77.62,3.3,92.52,41,3.8,10,No
38,No,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,1,245,3,Female,75,3,1,Laboratory Technician,4,Single,2288,6319,1,Y,No,12,3,3,80,0,2,3,3,2,2,2,1,Hrishita Tank,Finance,Accountant,62,65.11,88.21,4.3,75.91,52,4.6,0,No
31,No,Travel_Rarely,140,Research & Development,12,1,Medical,1,246,3,Female,95,3,1,Research Scientist,4,Married,3929,6984,8,Y,Yes,23,4,3,80,1,7,0,3,4,2,0,2,Ivana Chandra,Sales,Sales Executive,56,76.23,98.59,4.9,76.37,51,5.0,28,No
34,No,Travel_Rarely,629,Research & Development,27,2,Medical,1,247,4,Female,95,3,1,Research Scientist,2,Single,2311,5711,2,Y,No,15,3,4,80,0,9,3,3,3,2,1,2,Ishaan Biswas,Marketing,Marketing Executive,52,66.53,90.69,4.2,90.86,48,4.8,15,No
41,Yes,Travel_Rarely,1356,Sales,20,2,Marketing,1,248,2,Female,70,3,1,Sales Representative,2,Single,3140,21728,1,Y,Yes,22,4,4,80,0,4,5,2,4,3,0,2,Miraan Bali,Finance,Accountant,93,78.19,90.77,3.7,76.85,48,4.7,15,Yes
50,No,Travel_Rarely,328,Research & Development,1,3,Medical,1,249,3,Male,86,2,1,Laboratory Technician,3,Married,3690,3425,2,Y,No,15,3,4,80,1,5,2,2,3,2,0,2,Taran Jha,IT,Cybersecurity Specialist,88,61.65,79.11,4.8,70.84,48,4.4,10,Yes
53,No,Travel_Rarely,1084,Research & Development,13,2,Medical,1,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,26250,1,Y,No,11,3,3,80,2,5,3,3,4,2,1,3,Anika Salvi,Marketing,Marketing Executive,74,84.7,83.71,3.9,90.73,35,4.4,18,No
